ASIN,keyword,commodity_item,brandName,price,comments,star_level,ranking,DATE
B01M1HARWC,iphoneケース,JENUOS iPhone8 / iPhone7 ケース 透明 耐衝撃 ストラップホール付き (クリア),JENUOS,￥899,576件のカスタマーレビュー,星5つ中の4.3,"家電＆カメラ - 1,058位 (",2016/9/20
B07NWGZXZQ,iphoneケース,kutolo iPhone XR ケース iPhone XR カバー TPU シリコン ケース 耐衝撃カバー 超薄型Qi充電対応 擦り傷防止 軽量 ソフト クリア全透明 (iPhone XR ケース),kutolo,￥899,356件のカスタマーレビュー,星5つ中の4.6,"家電＆カメラ - 2,436位 (",2018/3/29
B0753978NQ,iphoneケース,iFace First Class Standard iPhone XS/X ケース [ホワイト],Hamee(ハミィ),"￥3,013",147件のカスタマーレビュー,星5つ中の4.4,"家電＆カメラ - 5,454位 (",2017/9/13
B07JDRLGY3,iphoneケース,iPhone XR ケース 耐衝撃 360°全方向保護 米軍MIL規格取得 Qi充電対応 超軽量 クリア 防塵 傷·落下防止 高耐久ケース シンプル 6.1インチ(iPhone XR),Espouse,"￥1,940",340件のカスタマーレビュー,星5つ中の4.1,"家電＆カメラ - 2,869位 (",2018/10/17
B07BN2714K,iphoneケース,iPhone Xケース手帳型iPhone 10ケース【Mobile beauty】レトロレザー カバー多機能カード収納 スタンド 機能ケース アイフォン X人気 おしゃれ 耐汚れ 衝撃吸収 スマートフォン全面保護カバー(ブルー),Mobile beauty,"￥1,770",22件のカスタマーレビュー,星5つ中の3.8,"家電＆カメラ - 69,119位 (",2018/3/22
B07VPGKCBR,iphoneケース,"【Humixx】 iPhone Xs ケース iPhone X ケース [ スリム ライト ] [ ワイヤレス充電 対応 ] [ レンズ保護 ボタン保護 ] 透明 (iPhone Xs, iPhone X, クリア)［Skin Series]",Humixx,"￥1,499",152件のカスタマーレビュー,星5つ中の4.4,"家電＆カメラ - 1,263位 (",2017/11/28
B07XNWC1N8,iphoneケース,"Zeebox® iPhone 7 / iPhone 8 ケース, PUレザーウォレット電話ケース 手帳型 ケース カバー 落下防止 保護カバー 財布型ケース スタンド機能 カード収納 マグネット開閉式 iPhone 7 / iPhone 8 用 Case Cover, ローズゴールド",Zeebox,￥999,null,null,null,2019/9/9
B07VG7K548,iphoneケース,ESR iPhone 11 Pro ケース クリア ソフトケース アイホン 11 Pro カバー 薄型 透明TPU【指紋防止 黄変防止 衝撃吸収 耐傷性 安心保護 軽量 Qi急速充電対応】 5.8インチ iPhone 11 Pro 專用スマホケース（クリア）,ESR,"￥1,299",26件のカスタマーレビュー,星5つ中の5,家電＆カメラ - 244位 (,2019/8/4
B07T3PTHKG,iphoneケース,【Spigen】 iPhone 11 Pro ケース 5.8インチ 対応 全面 クリア 米軍MIL規格取得 耐衝撃 カメラ保護 衝撃吸収 Qi充電 ワイヤレス充電 ウルトラ・ハイブリッド 077CS27233 (クリスタル ・クリア),Spigen,"￥1,589",223件のカスタマーレビュー,星5つ中の3.9,家電＆カメラ - 49位 (,2019/8/29
B07XCHGZMG,iphoneケース,"iPhone XR 新品 ウォレット ケース, CUNUS 高品質 落下防止 PUレザー ケース スタンド機能 耐汚れ カード収納 カバー Apple iPhone XR 用, 模様5",CUNUS,￥999,null,null,null,2019/9/2
B07KCBD788,iphoneケース,Minla iPhone Xs/Xsmax/X/XR/8/8p/7/7p/6s/6 ケース おしゃれ ソフト TPU シリコン ケース かわいい 動物 360度の保護 衝撃吸収 落下防止 保護 ベア バニー アヒル(bear+xr),minla,"￥1,650",10件のカスタマーレビュー,星5つ中の3.4,"ホーム＆キッチン - 18,574位 (","['68 g', '01', 'B07KCBD788', '2018/11/9', 'ホーム＆キッチン - 18,574位 (', ')']"
B07WC7QTMF,iphoneケース,CASEKOO iPhone 11 ケース 6.1インチ クリア 薄型 米軍MIL規格 耐衝撃 透明カバー 衝撃吸収 四隅滑り止め ワイヤレス充電対応 アイフォン 11 ケース 全面保護 SGS認証 2019年6.1インチ用カバー(クリア),CASEKOO,"￥1,699",36件のカスタマーレビュー,星5つ中の4.2,家電＆カメラ - 80位 (,2019/8/9
B07T2NBLX9,iphoneケース,【Spigen】 iPhone 11 ケース 6.1インチ 対応 全面 クリア 米軍MIL規格取得 耐衝撃 カメラ保護 衝撃吸収 Qi充電 ワイヤレス充電 ウルトラ・ハイブリッド 076CS27185 (クリスタル ・クリア),Spigen,"￥1,523",223件のカスタマーレビュー,星5つ中の3.9,家電＆カメラ - 65位 (,2019/8/29
B07TKJFL5X,iphoneケース,iPhone XR ケース iPhone XR カバー アイフォンXR カバー iPhone XR レザーケース 人気な 押し花柄 手帳型ケース ストラップ付き 横置きスタンド機能付き カード収納 マグネット式 財布型カバー 耐衝撃 全面保護 スマートフォンケース【Astarz】,Astarz,￥469,5件のカスタマーレビュー,星5つ中の4.6,"車＆バイク - 71,829位 (",2019/6/26
B01BEDO0OS,iphoneケース,"【Spigen】 iPhone SE ケース, ウルトラ・ハイブリッド [ 米軍MIL規格取得 落下 衝撃吸収 ] [ クリア バンパー ] アイフォン se / 5s / 5 用 カバー (ブラック)",Spigen,"￥1,670",502件のカスタマーレビュー,星5つ中の4.4,"家電＆カメラ - 8,669位 (",2016/3/22
B07T1P48F9,iphoneケース,【Spigen】 iPhone 11 Pro ケース 5.8インチ 対応 TPU 耐衝撃 米軍MIL規格取得 カメラ保護 傷防止 衝撃吸収 Qi充電 ワイヤレス充電 リキッド・エアー 077CS27232 (マット・ブラック),Spigen,"￥1,293",88件のカスタマーレビュー,星5つ中の4.4,"家電＆カメラ - 1,285位 (",2019/8/29
B07GTF17NV,iphoneケース,【Spigen】 スマホケース iPhone XS Max ケース 6.5インチ 対応 全面クリア 耐衝撃 米軍MIL規格取得 ウルトラ・ハイブリッド 065CS25127 (クリスタル ・クリア),Spigen,"￥1,647",136件のカスタマーレビュー,星5つ中の3.8,"家電＆カメラ - 1,923位 (",2018/9/9
B07NQDHT3R,iphoneケース,iFace First Class Universe iPhone XS/X ケース [milky way/ミルキーウェイ],Hamee(ハミィ),"￥3,218",94件のカスタマーレビュー,星5つ中の4.4,"家電＆カメラ - 9,966位 (",2019/2/18
B07CNKH51W,iphoneケース,iPhone8 / iPhone7 ケース クリアケース TPU超薄型ケース ストラップホール付き全面保護カバー 耐衝撃,ANDOKE,￥899,157件のカスタマーレビュー,星5つ中の4.2,"家電＆カメラ - 9,952位 (",2018/4/25
B07D32QPSZ,iphoneケース,TORRAS iPhone Xs ケース/iPhone X ケース 強化ガラス背面+TPUバンパーハイブリッド(グラデーションブルー),TORRAS,"￥2,030",631件のカスタマーレビュー,星5つ中の4.4,家電＆カメラ - 595位 (,2018/5/14
B010MVJM5K,iphoneケース,【Spigen】 スマホケース iPhone6s ケース/iPhone6 ケース 対応 TPU 耐衝撃 米軍MIL規格取得 カプセル ウルトラ ラギッド SGP11597 (ブラック),Spigen,"￥1,390","1,794件のカスタマーレビュー",星5つ中の4.6,"家電＆カメラ - 1,626位 (",2015/8/7
B07X9S2PKD,iphoneケース,"高級光沢ケースケース用iphone XS Max XR XS X 6 6S 7 8プラスソフトアクリルフルボディ電着ミラー電話バックカバー,For ケース用iphone XS,Green",李豪,"￥1,318",null,null,"家電＆カメラ - 534,527位 (","['200 g', 'ケース用iphone', 'B07X9S2PKD', '2019/9/3', '家電＆カメラ - 534,527位 (', ')']"
B07W5XZ7X5,iphoneケース,RANVOO iphone 11 ケース クリア 耐衝撃 6.1インチ 対応 衝撃吸収 高透明 落下防止テストクリア 米軍MIL規格取得 2019 モデル ガラスフィルム対応 アイホン カバー カメラ保護 すり傷防止 滑り止め おしゃれ ワイヤレス充電対応 (クリア),Ranvoo,"￥1,390",13件のカスタマーレビュー,星5つ中の4.3,"家電＆カメラ - 2,588位 (",2019/9/10
B01MDOZTFU,iphoneケース,TORRAS iPhone7ケース iPhone8 ケース 薄型 PC 指紋防止 擦り傷防止 ガラスフィルム付属 耐衝撃カバー (ブラック)[ Wisdom Series],TORRAS,"￥1,173",696件のカスタマーレビュー,星5つ中の4.4,家電＆カメラ - 168位 (,2016/10/15
B07FM6CYJP,iphoneケース,ESR iPhone XR ケース ガラスケース 強化ガラス TPUバンパー 9H硬度加工 薄型 全透明 滑り止め 全面保護 指紋防止 耐衝撃 ワイヤレス充電対応 6.1インチ ケース ネイキッド(クリア),ESR,"￥1,699",348件のカスタマーレビュー,星5つ中の4,"家電＆カメラ - 3,737位 (",2018/8/19
B07GZP992M,iphoneケース,iFace First Class Standard iPhone XR ケース [ホワイト],Hamee(ハミィ),"￥3,229",106件のカスタマーレビュー,星5つ中の4.4,"家電＆カメラ - 4,748位 (",2018/8/31
B07BQRDG6K,iphoneケース,TORRAS iPhone8 ケース iPhone7ケース 9H 強化ガラス 日本旭硝子製 高透明 三層構造 黄変防止 四隅滑り止め ストラップホール付き ネイキッド (クリア)[ Fancy Series],TORRAS,"￥1,840",387件のカスタマーレビュー,星5つ中の4.3,家電＆カメラ - 281位 (,2018/3/26
B07SNSLC56,iphoneケース,iPhoneケース アイフォン スマホケース取り外しが簡単 背面ガラス 鏡面 ミラー TPU 光沢 オシャレ衝撃保護ケース 落下防止 RED (iPhone X/Xs),BOHA CASE,"￥1,480",4件のカスタマーレビュー,星5つ中の2.4,"家電＆カメラ - 28,086位 (",2019/4/26
B07MQ8N8J8,iphoneケース,[ハシバミ] ビッグスター モバイルケース（サイズ：iphoneＸ）,Hashibami(ハシバミ),"￥3,780",1 件のカスタマーレビュー,星5つ中の4,"シューズ＆バッグ - 28,524位 (","['18.1 g', 'Ha-1805-010', 'B07MSSV1W1', '2019/4/15', 'シューズ＆バッグ - 28,524位 (', ')']"
B07GS6GLR2,iphoneケース,"iPhone X/iPhone XS スクエア型 強化ガラスケース TPUフレーム ハードケース (iPhone X/iPhone XS, ホワイト)",YMS,"￥1,680",14件のカスタマーレビュー,星5つ中の4,"ホビー - 7,373位 (","['16 x 6 x 1 cm', '40.8 g', 'IX-S', 'B07GS6GLR2', '2018/5/17', 'ホビー - 7,373位 (', ')']"
B07T3PZGSQ,iphoneケース,【Spigen】 iPhone 11 Pro Max ケース 6.5インチ 対応 TPU 米軍MIL規格取得 耐衝撃 衝撃吸収 傷防止 カメラ保護 Qi充電 ワイヤレス充電 ラギッド・アーマー 075CS27133 (マット・ブラック),Spigen,"￥1,358",55件のカスタマーレビュー,星5つ中の4.5,"家電＆カメラ - 5,746位 (",2019/8/29
B07VW8XF4Q,iphoneケース,TORRAS iPhone 11 ケース ガラスケース 高透明 9H強化ガラス背面+TPUバンパー 日本旭硝子製 四隅滑り止め 黄変防止 耐衝撃 薄型 アイフォン11カバー 6.1インチ(クリア)[Fancy Series],TORRAS,"￥2,644",13件のカスタマーレビュー,星5つ中の4.4,家電＆カメラ - 326位 (,2019/7/29
B07TKHXV1R,iphoneケース,iPhone XS ケース iPhone X カバー アイフォンXS カバー iPhone X レザーケース 人気な 押し象柄 手帳型ケース ストラップ付き 横置きスタンド機能付き カード収納 マグネット式 財布型カバー 耐衝撃 全面保護 スマートフォンケース【Astarz】,Astarz,"￥1,020",7件のカスタマーレビュー,星5つ中の4.5,"車＆バイク - 120,837位 (",2019/6/26
B07WRXYZ47,iphoneケース,Youriad iPhone 8 / 7 ケース カバー | 透明 クリア ソフト | 特徴 軽量 インチ 薄型 ストラップ 滑り止め ワイヤレス充電対応 落下防止 TPU(iPhone8 iPhone7 専用),Youriad,￥299,226件のカスタマーレビュー,星5つ中の4.6,家電＆カメラ - 500位 (,2018/10/10
B07XVHYNP7,iphoneケース,パワーサポート iPhone 11用 ハードケース Air Jacket（Clear） PSSK-71,パワーサポート,"￥2,680",1 件のカスタマーレビュー,星5つ中の2,"家電＆カメラ - 4,065位 (",2019/9/13
B07Q4SSYT4,iphoneケース,【2019最新版】 防水ケース スマホ用 IPX8認定 指紋認証/Face ID認証対応 防水携帯ケース 完全防水 タッチ可 気密性抜群 iPhoneXR/X/8/8plus/7/7plus/6/6plus/Android 6インチ以下全機種対応 水中撮影 お風呂 海水浴 水泳など適用,suria(スリア),"￥1,158",388件のカスタマーレビュー,星5つ中の4.3,スポーツ＆アウトドア - 11位 (,2019/4/1
B07841X92D,iphoneケース,iPhoneケース レオン LEON マチルダ 男女 iPhone7 iPhone8 ペアでも人気 お揃い カップル,ノーブランド,￥400,2件のカスタマーレビュー,星5つ中の4.5,"家電＆カメラ - 87,474位 (",2017/11/21
B07VD82KTM,iphoneケース,"pelta iPhone 7 / 8 Plus ケース カバー きらきら スクエア 型 スクエア型 きれい 四角い ミラー レディース ペア 衝撃 ハード 頑丈 軽い おそろい おしゃれ かわいい シンプル 海外 TPU 強化ガラス アイフォン 日本製モバイルクリーナー付き (iPhone7Plus / iPhone8Plus （兼用）, ホワイト)",pelta,null,null,null,null,2019/7/15
B07GV7RX43,iphoneケース,TORRAS iPhone Xs ケース/iPhone X ケース 全透明 薄型【2019年進化版】メッキ加工 ソフト高品質TPU 耐衝撃 SGS認証 黄変防止 軽量 Qi充電対応 アイフォンX/Xsカバー(レッド),TORRAS,"￥1,780",212件のカスタマーレビュー,星5つ中の4.3,"家電＆カメラ - 5,678位 (",2018/8/26
B07XX4PRCF,iphoneケース,"iPhone 7 Plus/iPhone 8 Plus ケース, CUSKING 手帳型ケース PUレザー カードポケット全面保護 フリップ カバー 落下防止 衝撃吸収 財布型 Apple iPhone 7 Plus/iPhone 8 Plus 対応, グリーン",CUSKING,￥899,null,null,"家電＆カメラ - 256,010位 (",2019/9/15
B07SBSTG4Q,iphoneケース,"iPhone Xs ケース/iPhone X ケース 手帳型 耐衝撃 本革 スマホケース 薄型 高級感 カード収納 マグネット スタンド機能 おしゃれ ワイヤレス充電対応 スマホカバー 5.8インチ (iPhone XS/iPhone X, ブラック)",Better＆Best,"￥1,989",334件のカスタマーレビュー,星5つ中の4.7,"家電＆カメラ - 3,355位 (",2019/5/26
B07X5YDMF7,iphoneケース,"iPhone SE/iPhone 5 5s ケース, CUNUS 高品質 合皮レザー 落下防止 レザー ケース 衝撃吸収 軽量 人気 カード収納 カバー Apple iPhone SE/iPhone 5 5s 用, ブラック",CUNUS,￥999,null,null,"ベビー＆マタニティ - 32,727位 (",2019/8/28
B07XG2FVNX,iphoneケース,"ダイヤモンドエアバッグブラケット携帯電話ケースのためにiPhone 7 8プラスケースのためにiPhone X XR XS Max 6 6Sプラスヘアボールストラップ電話ケース,For iPhone XS,purple",Aliduo,"￥1,418",null,null,"家電＆カメラ - 575,037位 (","['200 g', 'B07XG2FVNX', '2019/9/5', '家電＆カメラ - 575,037位 (', ')']"
B07T3PM1MB,iphoneケース,【Spigen】 iPhone 11 Pro ケース 5.8インチ 対応 超耐衝撃 新モデル スタンド機能 米軍MIL規格取得 カメラ保護 傷防止 衝撃 吸収 Qi充電 ワイヤレス充電 タフ・アーマー XP 077CS27448 (サテン・シルバー),Spigen,"￥1,697",10件のカスタマーレビュー,null,"家電＆カメラ - 128,455位 (",2019/8/29
B07W3YM88T,iphoneケース,【Qualig】iPhone XＳ ケース iPhone X ケース 背面ガラスを保護 透明 強化ガラス マグネット式【磁力で接続】 アイフォンX ケース 超軽量 耐衝撃ケース 指紋認識対応・Qi充電対応 アイフォンXS ケース 5.8インチ ブラック【表面アルミバンパー】と【背面のアルミバンパー+背面のガラス】の組み合わせ,Qualig,null,2件のカスタマーレビュー,星5つ中の1.5,"家電＆カメラ - 111,769位 (",2019/8/4
B07SHRLFK2,iphoneケース,Mreechan iPhone7 iPhone8 ケース 全面保護 指紋防止 耐衝撃 すり傷防止 超耐久 スマホケース 防塵 滑り止め 超薄型 アイフォン7 ケース アイフォン8 ケース ワイヤレス充電対応 携帯カバー,mreechan,￥899,162件のカスタマーレビュー,星5つ中の4.8,"家電＆カメラ - 1,421位 (",2019/6/2
